Transaction_ID,Date,Month,Day_of_Week,Is_Weekend,Time_of_Order,Time_Slot,Weather,Temperature_°C,Academic_Period,Customer_Segment,Table_No,Order_Type,Item_Name,Category,Is_Vegetarian,Price_Tier,Base_Price_₹,Quantity_Units,Daily_Footfall_Customers,Revenue_₹,ABC_Class
2798,2024-06-10,June,Monday,No,09:29,Morning,Dry Day,28.1,Pre-Semester,Family,10,Dine-in,Scrambled Eggs / Bhurji,Classic Eggs,Yes,Budget,145,1,50,145,B
2799,2024-06-10,June,Monday,No,09:29,Morning,Dry Day,28.1,Pre-Semester,Family,10,Dine-in,Nutella Pancakes,Pancakes & Waffwich,Yes,Mid-range,289,1,50,289,B
2800,2024-06-11,June,Tuesday,No,16:40,Evening,Heavy Rain,24.9,Pre-Semester,Family,7,Dine-in,Lemon Iced Tea,Cold Beverages,Yes,Budget,140,1,24,140,C
2801,2024-06-11,June,Tuesday,No,16:40,Evening,Heavy Rain,24.9,Pre-Semester,Family,7,Dine-in,Garlic Bread,Share-A-Plate,Yes,Budget,129,1,24,129,B
2802,2024-06-11,June,Tuesday,No,16:40,Evening,Heavy Rain,24.9,Pre-Semester,Family,7,Dine-in,Khari,Bakery,Yes,Budget,35,2,24,70,C
2803,2024-06-11,June,Tuesday,No,19:40,Dinner,Heavy Rain,24.9,Pre-Semester,Professional,6,Dine-in,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,1,24,170,A
2804,2024-06-11,June,Tuesday,No,19:53,Dinner,Heavy Rain,24.9,Pre-Semester,Professional,10,Dine-in,Thai Curry Red,Blended Full Meals,No,Mid-range,399,1,24,399,A
2805,2024-06-11,June,Tuesday,No,19:53,Dinner,Heavy Rain,24.9,Pre-Semester,Professional,10,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,2,24,240,A
2806,2024-06-11,June,Tuesday,No,19:53,Dinner,Heavy Rain,24.9,Pre-Semester,Professional,10,Dine-in,New York Baked Cheesecake,Dessert,Yes,Mid-range,300,1,24,300,A
2807,2024-06-11,June,Tuesday,No,19:53,Dinner,Heavy Rain,24.9,Pre-Semester,Professional,10,Dine-in,Blend Salad,Salad Bowls,Yes,Mid-range,235,1,24,235,C
2808,2024-06-11,June,Tuesday,No,19:45,Dinner,Heavy Rain,24.9,Pre-Semester,Couple-Group,18,Dine-in,Triple Chocolate Mousse,Dessert,Yes,Mid-range,280,1,24,280,A
2809,2024-06-11,June,Tuesday,No,19:45,Dinner,Heavy Rain,24.9,Pre-Semester,Couple-Group,18,Dine-in,Burnt Garlic Cheese Fondue,Fondue,Yes,Premium,579,1,24,579,A
2810,2024-06-11,June,Tuesday,No,10:31,Morning,Heavy Rain,24.9,Pre-Semester,Professional,15,Dine-in,Orange Tea Cake,Bakery,Yes,Budget,110,1,24,110,C
2811,2024-06-11,June,Tuesday,No,10:31,Morning,Heavy Rain,24.9,Pre-Semester,Professional,15,Dine-in,Eggs To Order Chicken,Classic Eggs,No,Budget,165,1,24,165,C
2812,2024-06-12,June,Wednesday,No,17:21,Evening,Light Drizzle,24.9,Pre-Semester,College,2,Dine-in,Chicken Puff,Bakery,No,Budget,100,2,46,200,C
2813,2024-06-12,June,Wednesday,No,17:21,Evening,Light Drizzle,24.9,Pre-Semester,College,2,Dine-in,Espresso Frappe,Frappe,Yes,Budget,180,1,46,180,B
2814,2024-06-12,June,Wednesday,No,17:21,Evening,Light Drizzle,24.9,Pre-Semester,College,2,Dine-in,Chocolate Chip Cookie,Bakery,Yes,Budget,50,1,46,50,C
2815,2024-06-12,June,Wednesday,No,17:21,Evening,Light Drizzle,24.9,Pre-Semester,College,2,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,46,140,A
2816,2024-06-12,June,Wednesday,No,20:09,Dinner,Light Drizzle,24.9,Pre-Semester,Couple-Group,12,Dine-in,Greek-O-Greek Pizza,Pizza,Yes,Premium,420,1,46,420,B
2817,2024-06-12,June,Wednesday,No,20:11,Dinner,Light Drizzle,24.9,Pre-Semester,Professional,2,Dine-in,Blend Salad,Salad Bowls,Yes,Mid-range,235,2,46,470,C
2818,2024-06-12,June,Wednesday,No,20:11,Dinner,Light Drizzle,24.9,Pre-Semester,Professional,2,Dine-in,Grilled Ghost Pepper Fish,Blended Full Meals,No,Premium,569,1,46,569,A
2819,2024-06-12,June,Wednesday,No,20:11,Dinner,Light Drizzle,24.9,Pre-Semester,Professional,2,Dine-in,Cajun Cottage Cheese Steak,Blended Full Meals,Yes,Mid-range,335,1,46,335,A
2820,2024-06-12,June,Wednesday,No,14:04,Afternoon,Light Drizzle,24.9,Pre-Semester,College,10,Dine-in,Chimichanga,Blended Full Meals,No,Mid-range,255,1,46,255,A
2821,2024-06-12,June,Wednesday,No,21:21,Dinner,Light Drizzle,24.9,Pre-Semester,Couple-Group,19,Dine-in,Meaty Mighty Pizza,Pizza,No,Premium,659,1,46,659,C
2822,2024-06-12,June,Wednesday,No,21:21,Dinner,Light Drizzle,24.9,Pre-Semester,Couple-Group,19,Dine-in,Lemon Coriander Soup,Soup,Yes,Budget,179,2,46,358,B
2823,2024-06-12,June,Wednesday,No,21:21,Dinner,Light Drizzle,24.9,Pre-Semester,Couple-Group,19,Dine-in,The Dominator Burger,Sandwiches Burgers Wraps,No,Mid-range,369,1,46,369,A
2824,2024-06-12,June,Wednesday,No,15:04,Afternoon,Light Drizzle,24.9,Pre-Semester,Couple-Group,16,Dine-in,Spicy Guava Mocktail,Mocktails,Yes,Budget,180,1,46,180,B
2825,2024-06-12,June,Wednesday,No,15:04,Afternoon,Light Drizzle,24.9,Pre-Semester,Couple-Group,16,Dine-in,Caesar Salad,Salad Bowls,Yes,Budget,189,1,46,189,B
2826,2024-06-12,June,Wednesday,No,13:21,Afternoon,Light Drizzle,24.9,Pre-Semester,College,11,Dine-in,Soy Ramen Bowl,Large Soup Bowls,No,Mid-range,349,2,46,698,A
2827,2024-06-12,June,Wednesday,No,13:21,Afternoon,Light Drizzle,24.9,Pre-Semester,College,11,Dine-in,Tempura Vegetables,Share-A-Plate,Yes,Budget,155,1,46,155,C
2828,2024-06-12,June,Wednesday,No,09:46,Morning,Light Drizzle,24.9,Pre-Semester,College,1,Takeaway,Chai,Hot Beverages,Yes,Budget,100,1,46,100,B
2829,2024-06-12,June,Wednesday,No,09:46,Morning,Light Drizzle,24.9,Pre-Semester,College,1,Takeaway,Ice-cream Waffwich,Pancakes & Waffwich,Yes,Mid-range,269,1,46,269,C
2830,2024-06-12,June,Wednesday,No,09:46,Morning,Light Drizzle,24.9,Pre-Semester,College,1,Takeaway,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Yes,Budget,199,1,46,199,A
2831,2024-06-12,June,Wednesday,No,09:40,Morning,Light Drizzle,24.9,Pre-Semester,College,17,Dine-in,Americano,Hot Brews,Yes,Budget,160,1,46,160,B
2832,2024-06-12,June,Wednesday,No,09:01,Morning,Light Drizzle,24.9,Pre-Semester,College,16,Dine-in,Dark & White Blend Waffwich,Pancakes & Waffwich,Yes,Mid-range,285,1,46,285,A
2833,2024-06-12,June,Wednesday,No,09:01,Morning,Light Drizzle,24.9,Pre-Semester,College,16,Dine-in,Breakfast Burrito,Wholesome Breakfast,No,Mid-range,269,1,46,269,C
2834,2024-06-12,June,Wednesday,No,17:01,Evening,Light Drizzle,24.9,Pre-Semester,Professional,5,Dine-in,Lemon Iced Tea,Cold Beverages,Yes,Budget,140,1,46,140,C
2835,2024-06-12,June,Wednesday,No,17:01,Evening,Light Drizzle,24.9,Pre-Semester,Professional,5,Dine-in,Khari,Bakery,Yes,Budget,35,1,46,35,C
2836,2024-06-12,June,Wednesday,No,16:11,Evening,Light Drizzle,24.9,Pre-Semester,Couple-Group,10,Dine-in,Marshmallow Hot Chocolate,Hot Chocolate,Yes,Mid-range,200,2,46,400,A
2837,2024-06-13,June,Thursday,No,21:18,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,20,Dine-in,Bounty Hot Chocolate,Hot Chocolate,Yes,Budget,190,1,67,190,C
2838,2024-06-13,June,Thursday,No,21:18,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,20,Dine-in,Lotus Biscoff Shake,Premium Shakes,Yes,Mid-range,400,1,67,400,A
2839,2024-06-13,June,Thursday,No,21:18,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,20,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,67,300,A
2840,2024-06-13,June,Thursday,No,17:41,Evening,Clear After Rain,26.3,Pre-Semester,Family,2,Takeaway,Masala Chai,Hot Beverages,Yes,Budget,120,1,67,120,A
2841,2024-06-13,June,Thursday,No,17:41,Evening,Clear After Rain,26.3,Pre-Semester,Family,2,Takeaway,Salted Fries,Share-A-Plate,Yes,Budget,149,2,67,298,A
2842,2024-06-13,June,Thursday,No,09:59,Morning,Clear After Rain,26.3,Pre-Semester,Professional,12,Dine-in,Smoothie Bowl Banana PB,Wholesome Breakfast,Yes,Mid-range,320,1,67,320,B
2843,2024-06-13,June,Thursday,No,09:59,Morning,Clear After Rain,26.3,Pre-Semester,Professional,12,Dine-in,Iced Americano,Cold Brews,Yes,Budget,150,1,67,150,A
2844,2024-06-13,June,Thursday,No,21:23,Dinner,Clear After Rain,26.3,Pre-Semester,College,3,Dine-in,Loaded Nachos,Share-A-Plate,Yes,Mid-range,210,1,67,210,A
2845,2024-06-13,June,Thursday,No,15:59,Evening,Clear After Rain,26.3,Pre-Semester,Professional,18,Dine-in,Exotic Vegetable Omelette,Classic Eggs,Yes,Mid-range,239,1,67,239,A
2846,2024-06-13,June,Thursday,No,15:59,Evening,Clear After Rain,26.3,Pre-Semester,Professional,18,Dine-in,Café Mocha,Hot Brews,Yes,Budget,170,1,67,170,A
2847,2024-06-13,June,Thursday,No,15:59,Evening,Clear After Rain,26.3,Pre-Semester,Professional,18,Dine-in,Spicy Chicken Pao,Sandwiches Burgers Wraps,No,Budget,159,2,67,318,B
2848,2024-06-13,June,Thursday,No,20:22,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,8,Dine-in,Chicken Cream & Cheddar Soup,Soup,No,Mid-range,229,1,67,229,B
2849,2024-06-13,June,Thursday,No,19:13,Dinner,Clear After Rain,26.3,Pre-Semester,Professional,9,Dine-in,Spiced Mocha Latte,Hot Brews,Yes,Budget,180,1,67,180,A
2850,2024-06-13,June,Thursday,No,19:31,Dinner,Clear After Rain,26.3,Pre-Semester,Professional,17,Dine-in,Virgin Pina Colada,Mocktails,Yes,Mid-range,200,1,67,200,A
2851,2024-06-13,June,Thursday,No,21:38,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,15,Dine-in,Spaghetti Aglio Olio,Pasta,Yes,Mid-range,385,1,67,385,A
2852,2024-06-13,June,Thursday,No,21:38,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,15,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,67,300,A
2853,2024-06-13,June,Thursday,No,08:22,Morning,Clear After Rain,26.3,Pre-Semester,Professional,15,Dine-in,Chai,Hot Beverages,Yes,Budget,100,2,67,200,B
2854,2024-06-13,June,Thursday,No,08:22,Morning,Clear After Rain,26.3,Pre-Semester,Professional,15,Dine-in,Shakshuka,Wholesome Breakfast,Yes,Mid-range,249,1,67,249,C
2855,2024-06-13,June,Thursday,No,09:10,Morning,Clear After Rain,26.3,Pre-Semester,Professional,6,Dine-in,Chicken Puff,Bakery,No,Budget,100,1,67,100,C
2856,2024-06-13,June,Thursday,No,09:10,Morning,Clear After Rain,26.3,Pre-Semester,Professional,6,Dine-in,Cheese Croissant,Bakery,Yes,Budget,145,1,67,145,C
2857,2024-06-13,June,Thursday,No,16:45,Evening,Clear After Rain,26.3,Pre-Semester,College,1,Dine-in,Americano,Hot Brews,Yes,Budget,160,1,67,160,B
2858,2024-06-13,June,Thursday,No,16:45,Evening,Clear After Rain,26.3,Pre-Semester,College,1,Dine-in,Watermelon Mojito,Mocktails,Yes,Budget,160,2,67,320,B
2859,2024-06-13,June,Thursday,No,16:45,Evening,Clear After Rain,26.3,Pre-Semester,College,1,Dine-in,Minty Cookie Cappuccino,Hot Brews,Yes,Budget,190,1,67,190,A
2860,2024-06-13,June,Thursday,No,16:44,Evening,Clear After Rain,26.3,Pre-Semester,College,1,Dine-in,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Yes,Budget,199,1,67,199,A
2861,2024-06-13,June,Thursday,No,16:44,Evening,Clear After Rain,26.3,Pre-Semester,College,1,Dine-in,Caramel Frappe,Frappe,Yes,Budget,190,2,67,380,B
2862,2024-06-13,June,Thursday,No,20:45,Dinner,Clear After Rain,26.3,Pre-Semester,College,11,Dine-in,Chicken And Cheese Balls,Share-A-Plate,No,Mid-range,375,1,67,375,A
2863,2024-06-13,June,Thursday,No,18:20,Evening,Clear After Rain,26.3,Pre-Semester,College,19,Dine-in,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Yes,Budget,199,2,67,398,A
2864,2024-06-13,June,Thursday,No,18:20,Evening,Clear After Rain,26.3,Pre-Semester,College,19,Dine-in,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Yes,Budget,120,1,67,120,A
2865,2024-06-13,June,Thursday,No,18:20,Evening,Clear After Rain,26.3,Pre-Semester,College,19,Dine-in,Paneer Puff,Bakery,Yes,Budget,85,1,67,85,C
2866,2024-06-13,June,Thursday,No,14:52,Afternoon,Clear After Rain,26.3,Pre-Semester,College,6,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,1,67,369,A
2867,2024-06-13,June,Thursday,No,14:52,Afternoon,Clear After Rain,26.3,Pre-Semester,College,6,Dine-in,Spicy Guava Mocktail,Mocktails,Yes,Budget,180,2,67,360,B
2868,2024-06-13,June,Thursday,No,20:30,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,5,Dine-in,Peri-Peri Prawns Popcorn,Share-A-Plate,No,Premium,555,2,67,1110,B
2869,2024-06-13,June,Thursday,No,20:30,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,5,Dine-in,Exotic Chicken Taco,Blended Full Meals,No,Premium,565,1,67,565,A
2870,2024-06-13,June,Thursday,No,20:30,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,5,Dine-in,Thai Curry Green,Blended Full Meals,No,Mid-range,395,1,67,395,B
2871,2024-06-13,June,Thursday,No,19:44,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,6,Dine-in,Spicy Chicken Salad,Salad Bowls,No,Mid-range,255,1,67,255,A
2872,2024-06-13,June,Thursday,No,19:44,Dinner,Clear After Rain,26.3,Pre-Semester,Couple-Group,6,Dine-in,Dark Hot Chocolate,Hot Chocolate,Yes,Budget,120,1,67,120,A
2873,2024-06-13,June,Thursday,No,11:59,Afternoon,Clear After Rain,26.3,Pre-Semester,College,8,Dine-in,Chili Garlic Cottage Cheese,Share-A-Plate,Yes,Mid-range,215,1,67,215,B
2874,2024-06-13,June,Thursday,No,11:59,Afternoon,Clear After Rain,26.3,Pre-Semester,College,8,Dine-in,Margherita Pizza,Pizza,Yes,Mid-range,299,1,67,299,A
2875,2024-06-14,June,Friday,No,15:31,Evening,Light Drizzle,25.5,Pre-Semester,College,5,Takeaway,Chocolate Waffwich,Pancakes & Waffwich,Yes,Mid-range,285,1,52,285,A
2876,2024-06-14,June,Friday,No,15:31,Evening,Light Drizzle,25.5,Pre-Semester,College,5,Takeaway,Cappuccino,Hot Brews,Yes,Budget,160,1,52,160,A
2877,2024-06-14,June,Friday,No,15:31,Evening,Light Drizzle,25.5,Pre-Semester,College,5,Takeaway,Espresso Frappe,Frappe,Yes,Budget,180,1,52,180,B
2878,2024-06-14,June,Friday,No,14:43,Afternoon,Light Drizzle,25.5,Pre-Semester,Professional,10,Takeaway,Orange Tea Cake,Bakery,Yes,Budget,110,1,52,110,C
2879,2024-06-14,June,Friday,No,09:26,Morning,Light Drizzle,25.5,Pre-Semester,College,15,Dine-in,Paneer Bhurji Pao,Wholesome Breakfast,Yes,Budget,160,1,52,160,C
2880,2024-06-14,June,Friday,No,08:29,Morning,Light Drizzle,25.5,Pre-Semester,Professional,18,Dine-in,Classic Eggs Benedict,Wholesome Breakfast,No,Mid-range,280,1,52,280,B
2881,2024-06-14,June,Friday,No,08:29,Morning,Light Drizzle,25.5,Pre-Semester,Professional,18,Dine-in,Classic Pancakes,Pancakes & Waffwich,Yes,Mid-range,250,2,52,500,A
2882,2024-06-14,June,Friday,No,16:53,Evening,Light Drizzle,25.5,Pre-Semester,College,3,Dine-in,Chicken Puff,Bakery,No,Budget,100,1,52,100,C
2883,2024-06-14,June,Friday,No,16:53,Evening,Light Drizzle,25.5,Pre-Semester,College,3,Dine-in,Egg Wrap,Sandwiches Burgers Wraps,No,Budget,155,1,52,155,B
2884,2024-06-14,June,Friday,No,16:53,Evening,Light Drizzle,25.5,Pre-Semester,College,3,Dine-in,Marshmallow Hot Chocolate,Hot Chocolate,Yes,Mid-range,200,1,52,200,A
2885,2024-06-14,June,Friday,No,19:05,Dinner,Light Drizzle,25.5,Pre-Semester,Couple-Group,7,Dine-in,Minty Cookie Cappuccino,Hot Brews,Yes,Budget,190,2,52,380,A
2886,2024-06-14,June,Friday,No,19:05,Dinner,Light Drizzle,25.5,Pre-Semester,Couple-Group,7,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,1,52,369,A
2887,2024-06-14,June,Friday,No,19:05,Dinner,Light Drizzle,25.5,Pre-Semester,Couple-Group,7,Dine-in,Mushroom Parma Bruschetta,Share-A-Plate,Yes,Mid-range,285,2,52,570,A
2888,2024-06-14,June,Friday,No,17:35,Evening,Light Drizzle,25.5,Pre-Semester,College,7,Dine-in,Death By Chocolate Shake,Premium Shakes,Yes,Mid-range,260,1,52,260,C
2889,2024-06-14,June,Friday,No,17:35,Evening,Light Drizzle,25.5,Pre-Semester,College,7,Dine-in,Spicy Guava Mocktail,Mocktails,Yes,Budget,180,2,52,360,B
2890,2024-06-14,June,Friday,No,19:37,Dinner,Light Drizzle,25.5,Pre-Semester,Professional,13,Dine-in,Harissa Chicken Skewers,Share-A-Plate,No,Mid-range,339,1,52,339,A
2891,2024-06-14,June,Friday,No,12:42,Afternoon,Light Drizzle,25.5,Pre-Semester,Professional,1,Dine-in,ABC Juice (Apple Beetroot Carrot),Cold Press Juices,Yes,Mid-range,250,1,52,250,A
2892,2024-06-14,June,Friday,No,12:42,Afternoon,Light Drizzle,25.5,Pre-Semester,Professional,1,Dine-in,Banana Walnut Tea Cake,Bakery,Yes,Budget,130,1,52,130,C
2893,2024-06-14,June,Friday,No,12:42,Afternoon,Light Drizzle,25.5,Pre-Semester,Professional,1,Dine-in,Very Berry Super Shake,Premium Shakes,Yes,Mid-range,240,1,52,240,B
2894,2024-06-14,June,Friday,No,14:39,Afternoon,Light Drizzle,25.5,Pre-Semester,Family,15,Takeaway,Green Apple Mojito,Mocktails,Yes,Budget,120,2,52,240,C
2895,2024-06-14,June,Friday,No,14:39,Afternoon,Light Drizzle,25.5,Pre-Semester,Family,15,Takeaway,Fresh Fruit Juice,Cold Beverages,Yes,Mid-range,200,1,52,200,B
2896,2024-06-14,June,Friday,No,19:35,Dinner,Light Drizzle,25.5,Pre-Semester,Professional,14,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,52,300,A
2897,2024-06-14,June,Friday,No,10:01,Morning,Light Drizzle,25.5,Pre-Semester,Professional,10,Takeaway,Eggs To Order Plain,Classic Eggs,Yes,Budget,135,1,52,135,B
2898,2024-06-14,June,Friday,No,10:01,Morning,Light Drizzle,25.5,Pre-Semester,Professional,10,Takeaway,Masala Chai,Hot Beverages,Yes,Budget,120,1,52,120,A
2899,2024-06-14,June,Friday,No,10:01,Morning,Light Drizzle,25.5,Pre-Semester,Professional,10,Takeaway,Café Mocha,Hot Brews,Yes,Budget,170,2,52,340,A
2900,2024-06-14,June,Friday,No,19:22,Dinner,Light Drizzle,25.5,Pre-Semester,Family,13,Dine-in,Lemon Coriander Soup,Soup,Yes,Budget,179,1,52,179,B
2901,2024-06-14,June,Friday,No,19:22,Dinner,Light Drizzle,25.5,Pre-Semester,Family,13,Dine-in,Salted Fries,Share-A-Plate,Yes,Budget,149,1,52,149,A
2902,2024-06-14,June,Friday,No,19:22,Dinner,Light Drizzle,25.5,Pre-Semester,Family,13,Dine-in,Traditional Hot Chocolate,Hot Chocolate,Yes,Budget,140,1,52,140,A
2903,2024-06-14,June,Friday,No,19:22,Dinner,Light Drizzle,25.5,Pre-Semester,Family,13,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,52,140,A
2904,2024-06-14,June,Friday,No,16:21,Evening,Light Drizzle,25.5,Pre-Semester,Family,5,Dine-in,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Yes,Budget,120,1,52,120,A
2905,2024-06-14,June,Friday,No,16:21,Evening,Light Drizzle,25.5,Pre-Semester,Family,5,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,52,140,A
2906,2024-06-14,June,Friday,No,16:21,Evening,Light Drizzle,25.5,Pre-Semester,Family,5,Dine-in,Traditional Hot Chocolate,Hot Chocolate,Yes,Budget,140,1,52,140,A
2907,2024-06-14,June,Friday,No,13:36,Afternoon,Light Drizzle,25.5,Pre-Semester,Couple-Group,10,Dine-in,Hazelnut Frappe,Frappe,Yes,Budget,190,1,52,190,B
2908,2024-06-14,June,Friday,No,13:36,Afternoon,Light Drizzle,25.5,Pre-Semester,Couple-Group,10,Dine-in,Chimichanga,Blended Full Meals,No,Mid-range,255,1,52,255,A
2909,2024-06-14,June,Friday,No,13:36,Afternoon,Light Drizzle,25.5,Pre-Semester,Couple-Group,10,Dine-in,Cajun Cottage Cheese Steak,Blended Full Meals,Yes,Mid-range,335,1,52,335,A
2910,2024-06-14,June,Friday,No,13:36,Afternoon,Light Drizzle,25.5,Pre-Semester,Couple-Group,10,Dine-in,Penne Alfredo,Pasta,Yes,Mid-range,329,1,52,329,A
2911,2024-06-14,June,Friday,No,19:31,Dinner,Light Drizzle,25.5,Pre-Semester,College,16,Dine-in,Chimichanga,Blended Full Meals,No,Mid-range,255,2,52,510,A
2912,2024-06-14,June,Friday,No,19:31,Dinner,Light Drizzle,25.5,Pre-Semester,College,16,Dine-in,Pad Thai,Blended Full Meals,Yes,Mid-range,369,1,52,369,A
2913,2024-06-14,June,Friday,No,19:31,Dinner,Light Drizzle,25.5,Pre-Semester,College,16,Dine-in,Traditional Hot Chocolate,Hot Chocolate,Yes,Budget,140,1,52,140,A
2914,2024-06-14,June,Friday,No,19:31,Dinner,Light Drizzle,25.5,Pre-Semester,College,16,Dine-in,Honey Chili Lotus Stem,Share-A-Plate,Yes,Mid-range,220,1,52,220,A
2915,2024-06-14,June,Friday,No,14:45,Afternoon,Light Drizzle,25.5,Pre-Semester,College,4,Dine-in,Tonkatsu Ramen Bowl,Large Soup Bowls,No,Mid-range,359,2,52,718,A
2916,2024-06-14,June,Friday,No,14:45,Afternoon,Light Drizzle,25.5,Pre-Semester,College,4,Dine-in,Honey Chili Lotus Stem,Share-A-Plate,Yes,Mid-range,220,1,52,220,A
2917,2024-06-14,June,Friday,No,14:45,Afternoon,Light Drizzle,25.5,Pre-Semester,College,4,Dine-in,Cheese Chili Garlic Bread,Share-A-Plate,Yes,Budget,185,1,52,185,A
2918,2024-06-15,June,Saturday,Yes,15:42,Evening,Heavy Rain,22.9,Pre-Semester,College,12,Dine-in,Death By Chocolate Shake,Premium Shakes,Yes,Mid-range,260,1,70,260,C
2919,2024-06-15,June,Saturday,Yes,15:42,Evening,Heavy Rain,22.9,Pre-Semester,College,12,Dine-in,Caramel Frappe,Frappe,Yes,Budget,190,2,70,380,B
2920,2024-06-15,June,Saturday,Yes,15:42,Evening,Heavy Rain,22.9,Pre-Semester,College,12,Dine-in,Paneer Puff,Bakery,Yes,Budget,85,1,70,85,C
2921,2024-06-15,June,Saturday,Yes,19:24,Dinner,Heavy Rain,22.9,Pre-Semester,Professional,6,Dine-in,Harissa Chicken Skewers,Share-A-Plate,No,Mid-range,339,1,70,339,A
2922,2024-06-15,June,Saturday,Yes,19:24,Dinner,Heavy Rain,22.9,Pre-Semester,Professional,6,Dine-in,Kaopoon Ramen Bowl,Large Soup Bowls,No,Premium,409,1,70,409,A
2923,2024-06-15,June,Saturday,Yes,16:39,Evening,Heavy Rain,22.9,Pre-Semester,Professional,10,Dine-in,Virgin Pina Colada,Mocktails,Yes,Mid-range,200,1,70,200,A
2924,2024-06-15,June,Saturday,Yes,16:39,Evening,Heavy Rain,22.9,Pre-Semester,Professional,10,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,70,300,A
2925,2024-06-15,June,Saturday,Yes,16:39,Evening,Heavy Rain,22.9,Pre-Semester,Professional,10,Dine-in,Pesto Omelette,Classic Eggs,No,Mid-range,285,1,70,285,A
2926,2024-06-15,June,Saturday,Yes,10:12,Morning,Heavy Rain,22.9,Pre-Semester,Family,5,Dine-in,Classic Pancakes,Pancakes & Waffwich,Yes,Mid-range,250,1,70,250,A
2927,2024-06-15,June,Saturday,Yes,10:12,Morning,Heavy Rain,22.9,Pre-Semester,Family,5,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,70,120,A
2928,2024-06-15,June,Saturday,Yes,10:12,Morning,Heavy Rain,22.9,Pre-Semester,Family,5,Dine-in,Orange Tea Cake,Bakery,Yes,Budget,110,2,70,220,C
2929,2024-06-15,June,Saturday,Yes,12:09,Afternoon,Heavy Rain,22.9,Pre-Semester,College,7,Dine-in,Soy Ramen Bowl,Large Soup Bowls,No,Mid-range,349,2,70,698,A
2930,2024-06-15,June,Saturday,Yes,12:09,Afternoon,Heavy Rain,22.9,Pre-Semester,College,7,Dine-in,Hazelnut Frappe,Frappe,Yes,Budget,190,1,70,190,B
2931,2024-06-15,June,Saturday,Yes,21:16,Dinner,Heavy Rain,22.9,Pre-Semester,College,17,Dine-in,Spicy Cheesy Broccoli Dumplings,Steam Basket,Yes,Mid-range,255,1,70,255,A
2932,2024-06-15,June,Saturday,Yes,21:16,Dinner,Heavy Rain,22.9,Pre-Semester,College,17,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,2,70,240,A
2933,2024-06-15,June,Saturday,Yes,21:16,Dinner,Heavy Rain,22.9,Pre-Semester,College,17,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,1,70,149,A
2934,2024-06-15,June,Saturday,Yes,08:04,Morning,Heavy Rain,22.9,Pre-Semester,Family,5,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,70,120,A
2935,2024-06-15,June,Saturday,Yes,08:04,Morning,Heavy Rain,22.9,Pre-Semester,Family,5,Dine-in,Khari,Bakery,Yes,Budget,35,1,70,35,C
2936,2024-06-15,June,Saturday,Yes,18:45,Evening,Heavy Rain,22.9,Pre-Semester,Professional,17,Takeaway,Green Tea,Hot Beverages,Yes,Budget,150,1,70,150,C
2937,2024-06-15,June,Saturday,Yes,16:26,Evening,Heavy Rain,22.9,Pre-Semester,Couple-Group,4,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,70,200,A
2938,2024-06-15,June,Saturday,Yes,16:26,Evening,Heavy Rain,22.9,Pre-Semester,Couple-Group,4,Dine-in,Grilled Chicken Burger,Sandwiches Burgers Wraps,No,Mid-range,220,1,70,220,A
2939,2024-06-15,June,Saturday,Yes,16:03,Evening,Heavy Rain,22.9,Pre-Semester,Couple-Group,7,Takeaway,Cubanos,Sandwiches Burgers Wraps,No,Mid-range,250,1,70,250,A
