Month_encoded,Day_of_Week_encoded,Is_Weekend_encoded,Order_Minute,Academic_Period_encoded,Slot_Morning,Slot_Afternoon,Slot_Evening,Slot_Dinner,Weather_Dry_Day,Weather_Light_Drizzle,Weather_Heavy_Rain,Weather_Clear_After_Rain,Temperature_°C,Daily_Footfall_Customers,Seg_College,Seg_Professional,Seg_Couple_Group,Seg_Family,Category_encoded,Price_Tier_encoded,Base_Price_₹,Is_Vegetarian_encoded,Elasticity_Coefficient,Pricing_Segment_encoded,Quantity_Units
1,3,0,1213,1,0,0,0,1,0,1,0,0,24.2,46,1,0,0,0,6,1,285,1,20.0,0,1
1,3,0,1213,1,0,0,0,1,0,1,0,0,24.2,46,1,0,0,0,22,1,249,1,6.6667,0,1
1,3,0,1213,1,0,0,0,1,0,1,0,0,24.2,46,1,0,0,0,20,1,210,1,1.1905,1,1
1,3,0,607,1,1,0,0,0,0,1,0,0,24.2,46,0,0,0,1,14,1,275,1,1.6667,3,1
1,3,0,607,1,1,0,0,0,0,1,0,0,24.2,46,0,0,0,1,20,0,129,1,7.5,2,1
1,3,0,661,1,1,0,0,0,0,1,0,0,24.2,46,0,0,0,1,23,1,345,0,33.3333,2,1
1,3,0,661,1,1,0,0,0,0,1,0,0,24.2,46,0,0,0,1,0,0,110,1,2.6667,2,1
1,3,0,1118,1,0,0,1,0,0,1,0,0,24.2,46,0,0,1,0,11,0,190,1,2.5,2,1
1,3,0,1118,1,0,0,1,0,0,1,0,0,24.2,46,0,0,1,0,10,0,170,1,3.3333,0,2
1,3,0,1118,1,0,0,1,0,0,1,0,0,24.2,46,0,0,1,0,13,0,160,1,4.4444,2,1
1,3,0,896,1,0,1,0,0,0,1,0,0,24.2,46,0,1,0,0,3,1,200,1,8.3333,2,1
1,3,0,755,1,0,1,0,0,0,1,0,0,24.2,46,0,0,1,0,4,0,190,1,6.6667,2,1
1,3,0,931,1,0,0,1,0,0,1,0,0,24.2,46,0,0,1,0,13,0,160,1,10.0,2,1
1,3,0,1087,1,0,0,1,0,0,1,0,0,24.2,46,0,0,0,1,19,0,139,1,80.0,2,2
1,3,0,1087,1,0,0,1,0,0,1,0,0,24.2,46,0,0,0,1,17,1,200,1,53.3333,2,1
1,3,0,1087,1,0,0,1,0,0,1,0,0,24.2,46,0,0,0,1,0,0,50,1,11.6667,2,2
1,3,0,1087,1,0,0,1,0,0,1,0,0,24.2,46,0,0,0,1,17,1,200,1,8.3333,2,2
1,4,0,1282,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,20,1,220,1,1.1111,1,1
1,4,0,1282,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,20,1,210,1,1.1905,1,1
1,4,0,1001,1,0,0,1,0,0,0,1,0,24.7,45,0,1,0,0,6,1,300,1,2.2222,0,1
1,4,0,1001,1,0,0,1,0,0,0,1,0,24.7,45,0,1,0,0,10,0,160,1,1.1111,1,1
1,4,0,1001,1,0,0,1,0,0,0,1,0,24.7,45,0,1,0,0,10,0,180,1,0.0,1,1
1,4,0,789,1,0,1,0,0,0,0,1,0,24.7,45,0,0,1,0,0,0,95,1,1.6667,3,1
1,4,0,789,1,0,1,0,0,0,0,1,0,24.7,45,0,0,1,0,20,0,155,1,0.0,3,1
1,4,0,789,1,0,1,0,0,0,0,1,0,24.7,45,0,0,1,0,10,0,170,1,3.3333,0,1
1,4,0,999,1,0,0,1,0,0,0,1,0,24.7,45,0,0,0,1,13,0,140,1,15.0,2,1
1,4,0,999,1,0,0,1,0,0,0,1,0,24.7,45,0,0,0,1,0,0,35,1,1.6667,3,1
1,4,0,999,1,0,0,1,0,0,0,1,0,24.7,45,0,0,0,1,20,0,149,1,4.4444,0,1
1,4,0,1007,1,0,0,1,0,0,0,1,0,24.7,45,0,1,0,0,9,0,100,1,7.2222,2,1
1,4,0,503,1,1,0,0,0,0,0,1,0,24.7,45,0,0,1,0,11,0,160,1,1.7949,1,1
1,4,0,503,1,1,0,0,0,0,0,1,0,24.7,45,0,0,1,0,0,0,120,1,6.6667,2,1
1,4,0,1227,1,0,0,0,1,0,0,1,0,24.7,45,0,0,1,0,11,0,120,1,2.5926,0,1
1,4,0,1176,1,0,0,0,1,0,0,1,0,24.7,45,0,0,1,0,16,2,559,0,1.6667,1,1
1,4,0,1176,1,0,0,0,1,0,0,1,0,24.7,45,0,0,1,0,6,1,200,1,6.6667,0,2
1,4,0,1192,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,21,0,149,1,0.6061,1,1
1,4,0,1192,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,16,2,449,1,3.3333,0,1
1,4,0,1192,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,1,1,345,0,0.0,1,1
1,4,0,1192,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,1,1,329,1,3.3333,0,1
1,4,0,502,1,1,0,0,0,0,0,1,0,24.7,45,0,0,0,1,2,0,125,1,0.4762,3,2
1,4,0,502,1,1,0,0,0,0,0,1,0,24.7,45,0,0,0,1,23,0,159,1,8.3333,2,1
1,4,0,1145,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,10,0,190,1,6.6667,0,1
1,4,0,1145,1,0,0,0,1,0,0,1,0,24.7,45,1,0,0,0,20,1,220,1,1.1111,1,2
1,4,0,1003,1,0,0,1,0,0,0,1,0,24.7,45,0,1,0,0,0,0,100,0,6.6667,2,1
1,4,0,999,1,0,0,1,0,0,0,1,0,24.7,45,0,0,1,0,0,0,95,1,1.6667,3,1
1,5,1,652,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,14,1,250,1,13.3333,0,1
1,5,1,525,1,1,0,0,0,1,0,0,0,31.8,122,0,0,1,0,11,0,160,1,1.7949,1,2
1,5,1,525,1,1,0,0,0,1,0,0,0,31.8,122,0,0,1,0,10,1,200,1,10.0,0,1
1,5,1,525,1,1,0,0,0,1,0,0,0,31.8,122,0,0,1,0,14,1,285,1,8.3333,0,1
1,5,1,1009,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,17,1,400,1,8.3333,0,1
1,5,1,1009,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,4,1,200,1,120.0,0,1
1,5,1,1009,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,9,0,150,1,0.0,3,2
1,5,1,625,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,14,1,285,1,28.3333,0,2
1,5,1,625,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,20,0,129,1,7.5,2,2
1,5,1,1009,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,10,0,160,1,0.3333,1,1
1,5,1,987,1,0,0,1,0,1,0,0,0,31.8,122,1,0,0,0,19,0,120,1,1.0256,1,2
1,5,1,987,1,0,0,1,0,1,0,0,0,31.8,122,1,0,0,0,6,1,215,1,1.6667,1,1
1,5,1,869,1,0,1,0,0,1,0,0,0,31.8,122,0,0,1,0,8,0,190,1,5.5556,0,1
1,5,1,697,1,0,1,0,0,1,0,0,0,31.8,122,0,0,1,0,19,1,250,0,0.0,1,1
1,5,1,697,1,0,1,0,0,1,0,0,0,31.8,122,0,0,1,0,0,0,120,1,6.6667,2,1
1,5,1,697,1,0,1,0,0,1,0,0,0,31.8,122,0,0,1,0,6,1,225,1,80.0,0,2
1,5,1,697,1,0,1,0,0,1,0,0,0,31.8,122,0,0,1,0,20,0,155,1,0.0,3,1
1,5,1,722,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,13,0,160,1,4.4444,2,1
1,5,1,1282,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,1,2,565,0,3.3333,0,1
1,5,1,1282,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,7,2,695,1,3.3333,0,1
1,5,1,1282,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,12,1,359,0,2.9167,0,1
1,5,1,992,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,20,0,185,1,1.1111,1,2
1,5,1,992,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,20,1,215,1,10.0,0,1
1,5,1,800,1,0,1,0,0,1,0,0,0,31.8,122,1,0,0,0,13,0,180,1,2.2222,2,1
1,5,1,734,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,17,1,240,1,53.3333,2,1
1,5,1,734,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,0,0,100,1,10.0,2,2
1,5,1,734,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,17,1,240,1,8.3333,0,1
1,5,1,734,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,13,0,140,1,5.4167,0,1
1,5,1,1223,1,0,0,0,1,1,0,0,0,31.8,122,1,0,0,0,6,1,280,1,1.1111,1,2
1,5,1,497,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,9,0,170,1,4.2857,0,1
1,5,1,497,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,23,1,320,1,20.0,2,1
1,5,1,497,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,9,0,100,1,7.2222,2,2
1,5,1,497,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,14,1,279,1,3.3333,2,1
1,5,1,1163,1,0,0,0,1,1,0,0,0,31.8,122,0,1,0,0,22,1,389,0,3.3333,2,1
1,5,1,1163,1,0,0,0,1,1,0,0,0,31.8,122,0,1,0,0,15,1,385,1,33.3333,0,1
1,5,1,1163,1,0,0,0,1,1,0,0,0,31.8,122,0,1,0,0,1,2,409,1,6.6667,0,1
1,5,1,649,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,14,1,289,1,10.0,2,1
1,5,1,649,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,11,0,120,1,2.5926,0,1
1,5,1,982,1,0,0,1,0,1,0,0,0,31.8,122,1,0,0,0,17,1,200,1,8.3333,2,1
1,5,1,1041,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,13,1,200,1,1.6667,1,2
1,5,1,1041,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,4,0,150,1,180.0,0,2
1,5,1,1041,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,10,0,170,1,3.3333,0,1
1,5,1,1172,1,0,0,0,1,1,0,0,0,31.8,122,1,0,0,0,1,1,255,0,0.9524,1,1
1,5,1,1110,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,4,0,160,1,86.6667,0,2
1,5,1,540,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,14,1,279,1,3.3333,2,1
1,5,1,1243,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,7,2,695,1,3.3333,0,1
1,5,1,1243,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,1,2,569,0,26.6667,0,1
1,5,1,1072,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,14,1,285,1,28.3333,0,2
1,5,1,1072,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,4,0,160,1,86.6667,0,2
1,5,1,514,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,23,1,210,1,13.3333,2,1
1,5,1,648,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,14,1,289,1,10.0,2,2
1,5,1,648,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,0,0,50,1,11.6667,2,1
1,5,1,648,1,1,0,0,0,1,0,0,0,31.8,122,1,0,0,0,14,1,250,1,13.3333,0,1
1,5,1,1038,1,0,0,1,0,1,0,0,0,31.8,122,1,0,0,0,13,0,140,1,5.4167,0,1
1,5,1,1028,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,2,1,239,1,5.0,0,1
1,5,1,1028,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,7,2,579,1,1.6667,1,1
1,5,1,1112,1,0,0,1,0,1,0,0,0,31.8,122,1,0,0,0,13,0,140,1,15.0,2,1
1,5,1,938,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,13,1,200,1,1.6667,1,1
1,5,1,938,1,0,0,1,0,1,0,0,0,31.8,122,0,1,0,0,9,0,100,1,7.2222,2,1
1,5,1,656,1,1,0,0,0,1,0,0,0,31.8,122,0,1,0,0,0,0,100,0,6.6667,2,1
1,5,1,656,1,1,0,0,0,1,0,0,0,31.8,122,0,1,0,0,23,1,380,1,16.6667,0,1
1,5,1,1259,1,0,0,0,1,1,0,0,0,31.8,122,0,0,0,1,21,0,179,1,3.3333,2,1
1,5,1,1259,1,0,0,0,1,1,0,0,0,31.8,122,0,0,0,1,13,0,140,1,5.4167,0,1
1,5,1,1259,1,0,0,0,1,1,0,0,0,31.8,122,0,0,0,1,6,1,200,1,6.6667,0,1
1,5,1,1259,1,0,0,0,1,1,0,0,0,31.8,122,0,0,0,1,16,1,299,1,0.5556,1,1
1,5,1,1302,1,0,0,0,1,1,0,0,0,31.8,122,0,1,0,0,1,2,455,0,3.3333,2,1
1,5,1,1302,1,0,0,0,1,1,0,0,0,31.8,122,0,1,0,0,21,0,179,1,3.3333,2,1
1,5,1,810,1,0,1,0,0,1,0,0,0,31.8,122,0,0,0,1,5,1,250,1,36.6667,0,2
1,5,1,1037,1,0,0,1,0,1,0,0,0,31.8,122,0,0,0,1,0,0,50,1,11.6667,2,2
1,5,1,1037,1,0,0,1,0,1,0,0,0,31.8,122,0,0,0,1,9,0,100,1,7.2222,2,1
1,5,1,671,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,3,1,200,1,8.3333,2,1
1,5,1,671,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,23,0,185,0,13.3333,2,1
1,5,1,671,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,14,1,269,1,1.6667,3,1
1,5,1,671,1,1,0,0,0,1,0,0,0,31.8,122,0,0,0,1,5,1,270,1,60.0,2,1
1,5,1,1118,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,2,1,279,0,100.0,0,1
1,5,1,1118,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,6,1,200,1,6.6667,0,1
1,5,1,994,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,4,0,160,1,86.6667,0,1
1,5,1,994,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,10,0,180,1,0.0,1,2
1,5,1,994,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,10,0,190,1,6.6667,0,1
1,5,1,994,1,0,0,1,0,1,0,0,0,31.8,122,0,0,1,0,7,2,579,1,1.6667,1,1
1,5,1,648,1,1,0,0,0,1,0,0,0,31.8,122,0,1,0,0,23,1,380,1,16.6667,0,2
1,5,1,648,1,1,0,0,0,1,0,0,0,31.8,122,0,1,0,0,14,1,279,1,3.3333,2,1
1,5,1,1186,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,15,1,399,1,73.3333,0,2
1,5,1,1186,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,1,1,369,1,1.1111,1,1
1,5,1,1186,1,0,0,0,1,1,0,0,0,31.8,122,0,0,1,0,10,0,180,1,0.0,1,1
1,5,1,606,1,1,0,0,0,1,0,0,0,31.8,122,0,1,0,0,4,0,160,1,86.6667,0,1
1,5,1,875,1,0,1,0,0,1,0,0,0,31.8,122,1,0,0,0,3,0,140,1,60.0,2,1
1,5,1,875,1,0,1,0,0,1,0,0,0,31.8,122,1,0,0,0,20,0,199,1,1.3333,1,1
1,6,1,825,1,0,1,0,0,0,1,0,0,24.2,90,0,1,0,0,19,0,155,0,2.2222,2,1
1,6,1,1040,1,0,0,1,0,0,1,0,0,24.2,90,0,1,0,0,17,1,400,1,8.3333,0,1
1,6,1,1040,1,0,0,1,0,0,1,0,0,24.2,90,0,1,0,0,19,0,199,1,10.0,0,1
1,6,1,755,1,0,1,0,0,0,1,0,0,24.2,90,1,0,0,0,20,1,375,0,13.3333,0,1
1,6,1,755,1,0,1,0,0,0,1,0,0,24.2,90,1,0,0,0,17,1,240,1,8.3333,0,1
1,6,1,1189,1,0,0,0,1,0,1,0,0,24.2,90,0,0,1,0,11,0,160,1,1.7949,1,1
1,6,1,482,1,1,0,0,0,0,1,0,0,24.2,90,0,0,1,0,23,1,249,1,10.0,2,2
1,6,1,614,1,1,0,0,0,0,1,0,0,24.2,90,0,0,1,0,14,1,285,1,8.3333,0,1
1,6,1,754,1,0,1,0,0,0,1,0,0,24.2,90,0,1,0,0,12,2,409,0,1.6667,1,1
1,6,1,754,1,0,1,0,0,0,1,0,0,24.2,90,0,1,0,0,5,1,260,1,3.3333,2,1
1,6,1,1293,1,0,0,0,1,0,1,0,0,24.2,90,0,1,0,0,20,2,559,0,26.6667,0,1
1,6,1,513,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,14,1,250,1,13.3333,0,1
1,6,1,513,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,14,1,279,1,3.3333,2,1
1,6,1,544,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,6,1,225,1,60.0,2,1
1,6,1,544,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,23,0,129,1,10.0,2,1
1,6,1,1107,1,0,0,1,0,0,1,0,0,24.2,90,1,0,0,0,11,0,120,1,2.5926,0,1
1,6,1,1107,1,0,0,1,0,0,1,0,0,24.2,90,1,0,0,0,14,1,285,1,28.3333,0,1
1,6,1,550,1,1,0,0,0,0,1,0,0,24.2,90,1,0,0,0,0,0,110,1,0.0,3,1
1,6,1,550,1,1,0,0,0,0,1,0,0,24.2,90,1,0,0,0,10,0,160,1,0.3333,1,1
1,6,1,525,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,23,0,125,1,16.6667,2,1
1,6,1,525,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,5,1,250,1,36.6667,0,2
1,6,1,1305,1,0,0,0,1,0,1,0,0,24.2,90,1,0,0,0,16,2,635,1,13.3333,0,1
1,6,1,1305,1,0,0,0,1,0,1,0,0,24.2,90,1,0,0,0,9,0,120,1,1.875,1,1
1,6,1,1305,1,0,0,0,1,0,1,0,0,24.2,90,1,0,0,0,20,0,149,1,4.4444,0,1
1,6,1,1206,1,0,0,0,1,0,1,0,0,24.2,90,0,0,1,0,1,1,389,1,26.6667,2,1
1,6,1,1044,1,0,0,1,0,0,1,0,0,24.2,90,0,0,0,1,19,0,120,1,1.0256,1,1
1,6,1,1044,1,0,0,1,0,0,1,0,0,24.2,90,0,0,0,1,20,0,129,1,7.5,2,1
1,6,1,1044,1,0,0,1,0,0,1,0,0,24.2,90,0,0,0,1,2,0,125,1,0.4762,3,1
1,6,1,548,1,1,0,0,0,0,1,0,0,24.2,90,0,1,0,0,9,0,120,1,1.875,1,1
1,6,1,1061,1,0,0,1,0,0,1,0,0,24.2,90,0,1,0,0,7,2,579,1,1.6667,1,1
1,6,1,1061,1,0,0,1,0,0,1,0,0,24.2,90,0,1,0,0,2,0,125,1,0.4762,3,1
1,6,1,1068,1,0,0,1,0,0,1,0,0,24.2,90,0,0,0,1,9,0,170,1,4.2857,0,1
1,6,1,1171,1,0,0,0,1,0,1,0,0,24.2,90,0,0,0,1,9,0,170,1,4.2857,0,2
1,6,1,1171,1,0,0,0,1,0,1,0,0,24.2,90,0,0,0,1,21,0,179,1,3.3333,2,1
1,6,1,1171,1,0,0,0,1,0,1,0,0,24.2,90,0,0,0,1,9,0,120,1,1.875,1,1
1,6,1,1171,1,0,0,0,1,0,1,0,0,24.2,90,0,0,0,1,6,1,200,1,6.6667,0,1
1,6,1,1233,1,0,0,0,1,0,1,0,0,24.2,90,0,1,0,0,20,1,325,1,2.5,0,2
1,6,1,1233,1,0,0,0,1,0,1,0,0,24.2,90,0,1,0,0,21,0,189,1,2.2222,2,1
1,6,1,1095,1,0,0,1,0,0,1,0,0,24.2,90,0,0,0,1,20,0,129,1,7.5,2,1
1,6,1,766,1,0,1,0,0,0,1,0,0,24.2,90,0,0,0,1,0,0,55,1,1.4286,3,2
1,6,1,766,1,0,1,0,0,0,1,0,0,24.2,90,0,0,0,1,17,1,200,1,8.3333,2,1
1,6,1,851,1,0,1,0,0,0,1,0,0,24.2,90,0,0,1,0,0,0,120,1,6.6667,2,1
1,6,1,664,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,5,1,270,1,60.0,2,1
1,6,1,664,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,0,0,130,1,3.3333,2,1
1,6,1,664,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,11,0,140,1,2.4242,0,1
1,6,1,664,1,1,0,0,0,0,1,0,0,24.2,90,0,0,0,1,0,0,110,1,2.6667,2,1
1,6,1,934,1,0,0,1,0,0,1,0,0,24.2,90,1,0,0,0,6,1,215,1,1.6667,1,1
1,6,1,1170,1,0,0,0,1,0,1,0,0,24.2,90,0,0,1,0,20,0,149,1,4.4444,0,1
1,6,1,968,1,0,0,1,0,0,1,0,0,24.2,90,1,0,0,0,11,0,140,1,2.4242,0,1
1,0,0,1164,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,1,2,499,0,13.3333,0,1
1,0,0,1169,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,15,1,335,1,1.1111,1,1
1,0,0,1169,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,1,2,409,1,6.6667,0,1
1,0,0,897,1,0,1,0,0,1,0,0,0,28.1,50,0,1,0,0,15,1,329,1,0.8333,1,1
1,0,0,1105,1,0,0,1,0,1,0,0,0,28.1,50,1,0,0,0,20,0,185,1,1.1111,1,1
1,0,0,1105,1,0,0,1,0,1,0,0,0,28.1,50,1,0,0,0,4,0,160,1,86.6667,0,2
1,0,0,1105,1,0,0,1,0,1,0,0,0,28.1,50,1,0,0,0,3,0,140,1,20.0,2,1
1,0,0,1184,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,7,2,579,1,1.6667,1,1
1,0,0,1184,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,20,0,149,1,4.4444,0,1
1,0,0,1184,1,0,0,0,1,1,0,0,0,28.1,50,0,0,1,0,19,1,369,0,5.5556,0,1
1,0,0,1182,1,0,0,0,1,1,0,0,0,28.1,50,0,1,0,0,15,1,385,1,33.3333,0,2
1,0,0,1182,1,0,0,0,1,1,0,0,0,28.1,50,0,1,0,0,18,0,189,1,46.6667,2,1
1,0,0,576,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,6,1,225,1,60.0,2,1
1,0,0,576,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,23,1,345,0,33.3333,2,1
1,0,0,576,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,20,0,129,1,7.5,2,1
1,0,0,576,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,9,0,120,1,3.3333,2,1
1,0,0,552,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,23,1,210,1,13.3333,2,2
1,0,0,1192,1,0,0,0,1,1,0,0,0,28.1,50,0,1,0,0,15,2,450,0,13.3333,0,1
1,0,0,1192,1,0,0,0,1,1,0,0,0,28.1,50,0,1,0,0,6,1,225,1,80.0,0,1
1,0,0,1192,1,0,0,0,1,1,0,0,0,28.1,50,0,1,0,0,15,1,385,1,33.3333,0,1
1,0,0,632,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,2,0,125,1,0.4762,3,1
1,0,0,569,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,2,0,145,1,4.4444,2,1
1,0,0,569,1,1,0,0,0,1,0,0,0,28.1,50,0,0,0,1,14,1,289,1,10.0,2,1
1,1,0,1000,1,0,0,1,0,0,0,1,0,24.9,24,0,0,0,1,3,0,140,1,20.0,2,1
1,1,0,1000,1,0,0,1,0,0,0,1,0,24.9,24,0,0,0,1,20,0,129,1,7.5,2,1
1,1,0,1000,1,0,0,1,0,0,0,1,0,24.9,24,0,0,0,1,0,0,35,1,1.6667,3,2
1,1,0,1180,1,0,0,0,1,0,0,1,0,24.9,24,0,1,0,0,9,0,170,1,4.2857,0,1
1,1,0,1193,1,0,0,0,1,0,0,1,0,24.9,24,0,1,0,0,1,1,399,0,10.0,0,1
1,1,0,1193,1,0,0,0,1,0,0,1,0,24.9,24,0,1,0,0,9,0,120,1,1.875,1,2
1,1,0,1193,1,0,0,0,1,0,0,1,0,24.9,24,0,1,0,0,6,1,300,1,2.2222,0,1
1,1,0,1193,1,0,0,0,1,0,0,1,0,24.9,24,0,1,0,0,18,1,235,1,10.0,0,1
1,1,0,1185,1,0,0,0,1,0,0,1,0,24.9,24,0,0,1,0,6,1,280,1,1.1111,1,1
1,1,0,1185,1,0,0,0,1,0,0,1,0,24.9,24,0,0,1,0,7,2,579,1,1.6667,1,1
1,1,0,631,1,1,0,0,0,0,0,1,0,24.9,24,0,1,0,0,0,0,110,1,2.6667,2,1
1,1,0,631,1,1,0,0,0,0,0,1,0,24.9,24,0,1,0,0,2,0,165,0,3.3333,2,1
1,2,0,1041,1,0,0,1,0,0,1,0,0,24.9,46,1,0,0,0,0,0,100,0,6.6667,2,2
1,2,0,1041,1,0,0,1,0,0,1,0,0,24.9,46,1,0,0,0,8,0,180,1,4.4444,2,1
1,2,0,1041,1,0,0,1,0,0,1,0,0,24.9,46,1,0,0,0,0,0,50,1,11.6667,2,1
1,2,0,1041,1,0,0,1,0,0,1,0,0,24.9,46,1,0,0,0,13,0,140,1,5.4167,0,1
1,2,0,1209,1,0,0,0,1,0,1,0,0,24.9,46,0,0,1,0,16,2,420,1,3.3333,2,1
1,2,0,1211,1,0,0,0,1,0,1,0,0,24.9,46,0,1,0,0,18,1,235,1,10.0,0,2
1,2,0,1211,1,0,0,0,1,0,1,0,0,24.9,46,0,1,0,0,1,2,569,0,26.6667,0,1
1,2,0,1211,1,0,0,0,1,0,1,0,0,24.9,46,0,1,0,0,1,1,335,1,1.1111,1,1
1,2,0,844,1,0,1,0,0,0,1,0,0,24.9,46,1,0,0,0,1,1,255,0,0.9524,1,1
1,2,0,1281,1,0,0,0,1,0,1,0,0,24.9,46,0,0,1,0,16,2,659,0,13.3333,2,1
1,2,0,1281,1,0,0,0,1,0,1,0,0,24.9,46,0,0,1,0,21,0,179,1,3.3333,2,2
1,2,0,1281,1,0,0,0,1,0,1,0,0,24.9,46,0,0,1,0,19,1,369,0,5.5556,0,1
1,2,0,904,1,0,1,0,0,0,1,0,0,24.9,46,0,0,1,0,13,0,180,1,2.2222,2,1
1,2,0,904,1,0,1,0,0,0,1,0,0,24.9,46,0,0,1,0,18,0,189,1,13.3333,2,1
1,2,0,801,1,0,1,0,0,0,1,0,0,24.9,46,1,0,0,0,12,1,349,0,3.3333,0,2
1,2,0,801,1,0,1,0,0,0,1,0,0,24.9,46,1,0,0,0,20,0,155,1,0.0,3,1
1,2,0,586,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,9,0,100,1,7.2222,2,1
1,2,0,586,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,14,1,269,1,1.6667,3,1
1,2,0,586,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,19,0,199,1,10.0,0,1
1,2,0,580,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,10,0,160,1,2.0,2,1
1,2,0,541,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,14,1,285,1,8.3333,0,1
1,2,0,541,1,1,0,0,0,0,1,0,0,24.9,46,1,0,0,0,23,1,269,0,13.3333,2,1
1,2,0,1021,1,0,0,1,0,0,1,0,0,24.9,46,0,1,0,0,3,0,140,1,20.0,2,1
