Transaction_ID,Date,Item_Name,Category,Price_Tier,ABC_Class,Segment,Month_encoded,Day_of_Week_encoded,Is_Weekend_encoded,Order_Minute,Academic_Period_encoded,Slot_Morning,Slot_Afternoon,Slot_Evening,Slot_Dinner,Weather_Dry_Day,Weather_Light_Drizzle,Weather_Heavy_Rain,Weather_Clear_After_Rain,Temperature_°C,Daily_Footfall_Customers,Seg_College,Seg_Professional,Seg_Couple_Group,Seg_Family,Category_encoded,Price_Tier_encoded,Base_Price_₹,Is_Vegetarian_encoded,Elasticity_Coefficient,Pricing_Segment_encoded,Quantity_Units,Split
3308,2024-06-26,Spaghetti Aglio Olio,Pasta,Mid-range,A,Dynamic Pricing Target,1,2,0,1250,1,0,0,0,1,0,1,0,0,26.6,38,0,1,0,0,15,1,385,1,33.3333,0,1,train
3309,2024-06-26,Thai Curry Red,Blended Full Meals,Mid-range,A,Dynamic Pricing Target,1,2,0,1250,1,0,0,0,1,0,1,0,0,26.6,38,0,1,0,0,1,1,399,0,10.0,0,2,train
3310,2024-06-26,Shawarma,Blended Full Meals,Mid-range,A,Premium Lock,1,2,0,1255,1,0,0,0,1,0,1,0,0,26.6,38,0,0,1,0,1,1,345,0,0.0,1,1,train
3311,2024-06-26,Thai Coconut Curry,Blended Full Meals,Mid-range,B,Promotional Item,1,2,0,1255,1,0,0,0,1,0,1,0,0,26.6,38,0,0,1,0,1,1,389,1,26.6667,2,1,train
3312,2024-06-26,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,1,2,0,774,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,18,1,255,0,73.3333,0,1,train
3313,2024-06-26,Pesto Cottage Cheese Meal,Blended Full Meals,Premium,A,Dynamic Pricing Target,1,2,0,774,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,1,2,409,1,6.6667,0,1,train
3314,2024-06-26,ABCC Juice,Cold Press Juices,Mid-range,C,Promotional Item,1,2,0,774,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,5,1,260,1,3.3333,2,1,train
3315,2024-06-26,Masala Chai,Hot Beverages,Budget,A,Premium Lock,1,2,0,1102,1,0,0,1,0,0,1,0,0,26.6,38,0,1,0,0,9,0,120,1,1.875,1,1,train
3316,2024-06-26,Burnt Garlic Cheese Fondue,Fondue,Premium,A,Premium Lock,1,2,0,1102,1,0,0,1,0,0,1,0,0,26.6,38,0,1,0,0,7,2,579,1,1.6667,1,1,train
3317,2024-06-26,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,2,0,1102,1,0,0,1,0,0,1,0,0,26.6,38,0,1,0,0,19,1,285,0,8.8889,0,1,train
3318,2024-06-26,Café Latte,Hot Brews,Budget,A,Premium Lock,1,2,0,1102,1,0,0,1,0,0,1,0,0,26.6,38,0,1,0,0,10,0,160,1,1.1111,1,1,train
3319,2024-06-26,Fresh Fruit Tart,Dessert,Mid-range,B,Promotional Item,1,2,0,617,1,1,0,0,0,0,1,0,0,26.6,38,0,0,0,1,6,1,225,1,60.0,2,2,train
3320,2024-06-26,Paneer Puff,Bakery,Budget,C,Promotional Item,1,2,0,617,1,1,0,0,0,0,1,0,0,26.6,38,0,0,0,1,0,0,85,1,2.0,2,1,train
3321,2024-06-26,Paneer Bhurji Pao,Wholesome Breakfast,Budget,C,Promotional Item,1,2,0,617,1,1,0,0,0,0,1,0,0,26.6,38,0,0,0,1,23,0,160,1,13.3333,2,1,train
3322,2024-06-26,Penne Alfredo,Pasta,Mid-range,A,Premium Lock,1,2,0,781,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,15,1,329,1,0.8333,1,2,train
3323,2024-06-26,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,1,2,0,781,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,18,1,255,0,73.3333,0,2,train
3324,2024-06-26,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,1,2,0,781,1,0,1,0,0,0,1,0,0,26.6,38,0,1,0,0,15,1,399,1,73.3333,0,2,train
3325,2024-06-26,Dark & White Blend Waffwich,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,1,2,0,529,1,1,0,0,0,0,1,0,0,26.6,38,1,0,0,0,14,1,285,1,8.3333,0,1,train
3326,2024-06-26,Korean Breakfast,Wholesome Breakfast,Mid-range,B,Review Item,1,2,0,529,1,1,0,0,0,0,1,0,0,26.6,38,1,0,0,0,23,1,289,0,1.6667,3,1,train
3327,2024-06-26,Filled Coffee Donut,Bakery,Budget,C,Review Item,1,2,0,529,1,1,0,0,0,0,1,0,0,26.6,38,1,0,0,0,0,0,95,1,1.6667,3,1,train
3328,2024-06-26,New York Baked Cheesecake,Dessert,Mid-range,A,Dynamic Pricing Target,1,2,0,1163,1,0,0,0,1,0,1,0,0,26.6,38,0,1,0,0,6,1,300,1,2.2222,0,1,train
3329,2024-06-27,Tempura Vegetables,Share-A-Plate,Budget,C,Review Item,1,3,0,1294,1,0,0,0,1,0,0,0,1,24.9,72,1,0,0,0,20,0,155,1,0.0,3,1,train
3330,2024-06-27,Spicy Cheesy Broccoli Dumplings,Steam Basket,Mid-range,A,Premium Lock,1,3,0,1294,1,0,0,0,1,0,0,0,1,24.9,72,1,0,0,0,22,1,255,1,0.0,1,1,train
3331,2024-06-27,Iced Café Latte,Cold Brews,Budget,A,Dynamic Pricing Target,1,3,0,625,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,4,0,160,1,86.6667,0,2,train
3332,2024-06-27,Mushroom Parma Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,1,3,0,625,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,2,1,279,0,100.0,0,1,train
3333,2024-06-27,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,3,0,1107,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,19,1,285,0,8.8889,0,1,train
3334,2024-06-27,Grilled Chicken Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,3,0,1107,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,19,1,220,0,21.6667,0,1,train
3335,2024-06-27,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,3,0,1094,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,19,1,285,0,8.8889,0,1,train
3336,2024-06-27,Loaded Nachos,Share-A-Plate,Mid-range,A,Premium Lock,1,3,0,1000,1,0,0,1,0,0,0,0,1,24.9,72,1,0,0,0,20,1,210,1,1.1905,1,1,train
3337,2024-06-27,Veg Puff,Bakery,Budget,C,Review Item,1,3,0,1000,1,0,0,1,0,0,0,0,1,24.9,72,1,0,0,0,0,0,55,1,1.4286,3,1,train
3338,2024-06-27,Chocolate Chip Cookie,Bakery,Budget,C,Promotional Item,1,3,0,1000,1,0,0,1,0,0,0,0,1,24.9,72,1,0,0,0,0,0,50,1,11.6667,2,1,train
3339,2024-06-27,Akuri On Toast,Classic Eggs,Budget,B,Review Item,1,3,0,492,1,1,0,0,0,0,0,0,1,24.9,72,0,0,0,1,2,0,125,1,0.4762,3,1,train
3340,2024-06-27,Paneer Bhurji Pao,Wholesome Breakfast,Budget,C,Promotional Item,1,3,0,492,1,1,0,0,0,0,0,0,1,24.9,72,0,0,0,1,23,0,160,1,13.3333,2,1,train
3341,2024-06-27,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,3,0,565,1,1,0,0,0,0,0,0,1,24.9,72,1,0,0,0,19,1,285,0,8.8889,0,1,train
3342,2024-06-27,Chocolate Waffwich,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,1,3,0,565,1,1,0,0,0,0,0,0,1,24.9,72,1,0,0,0,14,1,285,1,28.3333,0,1,train
3343,2024-06-27,Café Latte,Hot Brews,Budget,A,Premium Lock,1,3,0,565,1,1,0,0,0,0,0,0,1,24.9,72,1,0,0,0,10,0,160,1,1.1111,1,1,train
3344,2024-06-27,Chef's Special Pot Rice,Blended Full Meals,Premium,A,Dynamic Pricing Target,1,3,0,1203,1,0,0,0,1,0,0,0,1,24.9,72,0,1,0,0,1,2,499,0,13.3333,0,1,train
3345,2024-06-27,Caesar Salad,Salad Bowls,Budget,B,Promotional Item,1,3,0,1203,1,0,0,0,1,0,0,0,1,24.9,72,0,1,0,0,18,0,189,1,13.3333,2,1,train
3346,2024-06-27,Cajun Cottage Cheese Steak,Blended Full Meals,Mid-range,A,Premium Lock,1,3,0,1203,1,0,0,0,1,0,0,0,1,24.9,72,0,1,0,0,1,1,335,1,1.1111,1,1,train
3347,2024-06-27,French Toast,Wholesome Breakfast,Mid-range,B,Promotional Item,1,3,0,486,1,1,0,0,0,0,0,0,1,24.9,72,1,0,0,0,23,1,210,1,13.3333,2,1,train
3348,2024-06-27,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Budget,B,Promotional Item,1,3,0,957,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,19,0,139,1,80.0,2,2,train
3349,2024-06-27,Akuri On Toast,Classic Eggs,Budget,B,Review Item,1,3,0,957,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,2,0,125,1,0.4762,3,2,train
3350,2024-06-27,Chai,Hot Beverages,Budget,B,Promotional Item,1,3,0,957,1,0,0,1,0,0,0,0,1,24.9,72,0,1,0,0,9,0,100,1,7.2222,2,2,train
3351,2024-06-27,Tres Leches Cake,Dessert,Mid-range,A,Premium Lock,1,3,0,1293,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,6,1,215,1,1.6667,1,1,train
3352,2024-06-27,Roasted Chicken With Mushroom Sauce,Blended Full Meals,Premium,B,Promotional Item,1,3,0,1293,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,1,2,455,0,3.3333,2,1,train
3353,2024-06-27,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,1,3,0,1293,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,18,1,255,0,73.3333,0,1,train
3354,2024-06-27,Chole Puri,Wholesome Breakfast,Budget,C,Promotional Item,1,3,0,576,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,23,0,125,1,16.6667,2,2,train
3355,2024-06-27,Pesto Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,1,3,0,576,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,2,1,285,0,4.0,0,1,train
3356,2024-06-27,Chocolate Chip Cookie,Bakery,Budget,C,Promotional Item,1,3,0,704,1,0,1,0,0,0,0,0,1,24.9,72,1,0,0,0,0,0,50,1,11.6667,2,1,train
3357,2024-06-27,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Budget,A,Premium Lock,1,3,0,704,1,0,1,0,0,0,0,0,1,24.9,72,1,0,0,0,19,0,120,1,1.0256,1,1,train
3358,2024-06-27,Volcanic Potatoes,Share-A-Plate,Budget,A,Premium Lock,1,3,0,1153,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,20,0,199,1,1.3333,1,1,train
3359,2024-06-27,Chocolate Chip Muffin,Bakery,Budget,C,Promotional Item,1,3,0,539,1,1,0,0,0,0,0,0,1,24.9,72,0,0,0,1,0,0,100,1,10.0,2,1,train
3360,2024-06-27,Veg Exotica Pizza,Pizza,Mid-range,A,Premium Lock,1,3,0,1238,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,16,1,389,1,0.6667,1,1,train
3361,2024-06-27,Thai Curry Red,Blended Full Meals,Mid-range,A,Dynamic Pricing Target,1,3,0,1238,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,1,1,399,0,10.0,0,1,train
3362,2024-06-27,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Budget,A,Dynamic Pricing Target,1,3,0,596,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,19,0,199,1,10.0,0,1,train
3363,2024-06-27,Café Mocha,Hot Brews,Budget,A,Dynamic Pricing Target,1,3,0,632,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,10,0,170,1,2.5,0,1,train
3364,2024-06-27,Banana Walnut Tea Cake,Bakery,Budget,C,Promotional Item,1,3,0,632,1,1,0,0,0,0,0,0,1,24.9,72,0,1,0,0,0,0,130,1,3.3333,2,2,train
3365,2024-06-27,Penne Rose,Pasta,Mid-range,A,Premium Lock,1,3,0,1205,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,15,1,335,1,1.1111,1,1,train
3366,2024-06-27,Cappuccino,Hot Brews,Budget,A,Premium Lock,1,3,0,1205,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,10,0,160,1,0.3333,1,1,train
3367,2024-06-27,Salted Fries,Share-A-Plate,Budget,A,Dynamic Pricing Target,1,3,0,1205,1,0,0,0,1,0,0,0,1,24.9,72,0,0,1,0,20,0,149,1,4.4444,0,1,train
3368,2024-06-28,Thai Iced Coffee,Cold Brews,Mid-range,B,Promotional Item,1,4,0,981,1,0,0,1,0,1,0,0,0,31.2,64,1,0,0,0,4,1,200,1,26.6667,2,1,train
3369,2024-06-28,Traditional Hot Chocolate,Hot Chocolate,Budget,A,Dynamic Pricing Target,1,4,0,981,1,0,0,1,0,1,0,0,0,31.2,64,1,0,0,0,11,0,140,1,2.4242,0,1,train
3370,2024-06-28,Garlic Bread,Share-A-Plate,Budget,B,Promotional Item,1,4,0,657,1,1,0,0,0,1,0,0,0,31.2,64,0,0,0,1,20,0,129,1,7.5,2,1,train
3371,2024-06-28,Nutella Pancakes,Pancakes & Waffwich,Mid-range,B,Promotional Item,1,4,0,657,1,1,0,0,0,1,0,0,0,31.2,64,0,0,0,1,14,1,289,1,10.0,2,1,train
3372,2024-06-28,Crème Chocolate Pancakes,Pancakes & Waffwich,Mid-range,B,Review Item,1,4,0,657,1,1,0,0,0,1,0,0,0,31.2,64,0,0,0,1,14,1,275,1,1.6667,3,2,train
3373,2024-06-28,Iced Americano,Cold Brews,Budget,A,Dynamic Pricing Target,1,4,0,1006,1,0,0,1,0,1,0,0,0,31.2,64,1,0,0,0,4,0,150,1,180.0,0,1,train
3374,2024-06-28,Kiwi Mojito,Mocktails,Budget,C,Promotional Item,1,4,0,1006,1,0,0,1,0,1,0,0,0,31.2,64,1,0,0,0,13,0,140,1,15.0,2,1,train
3375,2024-06-28,Classic Pancakes,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,1,4,0,480,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,14,1,250,1,13.3333,0,1,train
3376,2024-06-28,Californian Fries,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,1,4,0,991,1,0,0,1,0,1,0,0,0,31.2,64,0,0,1,0,20,1,215,1,10.0,0,1,train
3377,2024-06-28,Mushroom Parma Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,1,4,0,991,1,0,0,1,0,1,0,0,0,31.2,64,0,0,1,0,2,1,279,0,100.0,0,2,train
3378,2024-06-28,Kaopoon Ramen Bowl,Large Soup Bowls,Premium,A,Premium Lock,1,4,0,1242,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,12,2,409,0,1.6667,1,2,train
3379,2024-06-28,Cajun Chicken,Blended Full Meals,Premium,A,Dynamic Pricing Target,1,4,0,1242,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,1,2,589,0,33.3333,0,1,train
3380,2024-06-28,Mushroom Parma Bruschetta,Share-A-Plate,Mid-range,A,Premium Lock,1,4,0,1242,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,20,1,285,1,0.0,1,1,train
3381,2024-06-28,Stuffed Paratha Paneer,Wholesome Breakfast,Budget,C,Promotional Item,1,4,0,516,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,23,0,129,1,10.0,2,1,train
3382,2024-06-28,French Vanilla Shake,Premium Shakes,Mid-range,C,Promotional Item,1,4,0,941,1,0,0,1,0,1,0,0,0,31.2,64,0,0,0,1,17,1,200,1,53.3333,2,1,train
3383,2024-06-28,Black Tea,Hot Beverages,Budget,C,Review Item,1,4,0,941,1,0,0,1,0,1,0,0,0,31.2,64,0,0,0,1,9,0,90,1,1.6667,3,1,train
3384,2024-06-28,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Budget,A,Premium Lock,1,4,0,941,1,0,0,1,0,1,0,0,0,31.2,64,0,0,0,1,19,0,120,1,1.0256,1,1,train
3385,2024-06-28,Margherita Pizza,Pizza,Mid-range,A,Premium Lock,1,4,0,776,1,0,1,0,0,1,0,0,0,31.2,64,0,0,0,1,16,1,299,1,0.5556,1,1,train
3386,2024-06-28,ABC Juice (Apple Beetroot Carrot),Cold Press Juices,Mid-range,A,Dynamic Pricing Target,1,4,0,776,1,0,1,0,0,1,0,0,0,31.2,64,0,0,0,1,5,1,250,1,36.6667,0,1,train
3387,2024-06-28,Kiwi Mojito,Mocktails,Budget,C,Promotional Item,1,4,0,776,1,0,1,0,0,1,0,0,0,31.2,64,0,0,0,1,13,0,140,1,15.0,2,1,train
3388,2024-06-28,Veg Exotica Pizza,Pizza,Mid-range,A,Premium Lock,1,4,0,902,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,16,1,389,1,0.6667,1,1,train
3389,2024-06-28,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Budget,B,Promotional Item,1,4,0,902,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,19,0,139,1,80.0,2,1,train
3390,2024-06-28,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,4,0,902,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,19,1,285,0,8.8889,0,1,train
3391,2024-06-28,Kiwi Mojito,Mocktails,Budget,C,Promotional Item,1,4,0,902,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,13,0,140,1,15.0,2,2,train
3392,2024-06-28,Fresh Fruit Juice,Cold Beverages,Mid-range,B,Promotional Item,1,4,0,784,1,0,1,0,0,1,0,0,0,31.2,64,0,1,0,0,3,1,200,1,8.3333,2,1,train
3393,2024-06-28,Caesar Salad,Salad Bowls,Budget,B,Promotional Item,1,4,0,784,1,0,1,0,0,1,0,0,0,31.2,64,0,1,0,0,18,0,189,1,13.3333,2,2,train
3394,2024-06-28,Tomato & Bell Pepper Soup,Soup,Budget,A,Premium Lock,1,4,0,1170,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,21,0,149,1,0.6061,1,2,train
3395,2024-06-28,Virgin Pina Colada,Mocktails,Mid-range,A,Premium Lock,1,4,0,1170,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,13,1,200,1,1.6667,1,1,train
3396,2024-06-28,Filled Coffee Donut,Bakery,Budget,C,Review Item,1,4,0,657,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,0,0,95,1,1.6667,3,1,train
3397,2024-06-28,Bhaji Pao,Wholesome Breakfast,Budget,B,Promotional Item,1,4,0,657,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,23,0,159,1,8.3333,2,2,train
3398,2024-06-28,Oreo Shake,Premium Shakes,Mid-range,A,Dynamic Pricing Target,1,4,0,840,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,17,1,240,1,8.3333,0,1,train
3399,2024-06-28,Jalapeno Cheese Corn Balls,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,1,4,0,840,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,20,1,240,1,2.381,0,1,train
3400,2024-06-28,Vanilla Muffin,Bakery,Budget,C,Promotional Item,1,4,0,851,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,0,0,85,1,11.6667,2,2,train
3401,2024-06-28,Veg Puff,Bakery,Budget,C,Review Item,1,4,0,851,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,0,0,55,1,1.4286,3,2,train
3402,2024-06-28,Kitkat Shake,Premium Shakes,Mid-range,B,Promotional Item,1,4,0,851,1,0,1,0,0,1,0,0,0,31.2,64,1,0,0,0,17,1,200,1,8.3333,2,2,train
3403,2024-06-28,Fish Fillet Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,4,0,1050,1,0,0,1,0,1,0,0,0,31.2,64,0,1,0,0,19,1,350,0,13.3333,0,1,train
3404,2024-06-28,Classic Pancakes,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,1,4,0,672,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,14,1,250,1,13.3333,0,1,train
3405,2024-06-28,Chai,Hot Beverages,Budget,B,Promotional Item,1,4,0,672,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,9,0,100,1,7.2222,2,1,train
3406,2024-06-28,Hazelnut Hot Chocolate,Hot Chocolate,Budget,A,Premium Lock,1,4,0,672,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,11,0,160,1,1.7949,1,1,train
3407,2024-06-28,Iced Americano,Cold Brews,Budget,A,Dynamic Pricing Target,1,4,0,672,1,1,0,0,0,1,0,0,0,31.2,64,1,0,0,0,4,0,150,1,180.0,0,1,train
3408,2024-06-28,Thai BBQ Chicken Satay,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,1,4,0,1263,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,20,1,355,0,6.6667,0,1,train
3409,2024-06-28,Harissa Chicken Skewers,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,1,4,0,1263,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,20,1,339,0,6.6667,0,1,train
3410,2024-06-28,Chicken Cream & Cheddar Soup,Soup,Mid-range,B,Promotional Item,1,4,0,1263,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,21,1,229,0,4.4444,2,1,train
3411,2024-06-28,Spaghetti Aglio Olio,Pasta,Mid-range,A,Dynamic Pricing Target,1,4,0,1263,1,0,0,0,1,1,0,0,0,31.2,64,0,1,0,0,15,1,385,1,33.3333,0,2,train
3412,2024-06-28,Triple Chocolate Mousse,Dessert,Mid-range,A,Premium Lock,1,4,0,983,1,0,0,1,0,1,0,0,0,31.2,64,0,0,1,0,6,1,280,1,1.1111,1,1,train
3413,2024-06-28,Butter Croissant,Bakery,Budget,C,Promotional Item,1,4,0,768,1,0,1,0,0,1,0,0,0,31.2,64,0,1,0,0,0,0,120,1,6.6667,2,1,train
3414,2024-06-28,Chicken Cream & Cheddar Soup,Soup,Mid-range,B,Promotional Item,1,4,0,768,1,0,1,0,0,1,0,0,0,31.2,64,0,1,0,0,21,1,229,0,4.4444,2,1,train
3415,2024-06-28,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,1,4,0,768,1,0,1,0,0,1,0,0,0,31.2,64,0,1,0,0,15,1,399,1,73.3333,0,2,train
3416,2024-06-28,Fish Fillet Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,4,0,724,1,0,1,0,0,1,0,0,0,31.2,64,0,0,1,0,19,1,350,0,13.3333,0,1,train
3417,2024-06-28,Lemon Coriander Soup,Soup,Budget,B,Promotional Item,1,4,0,724,1,0,1,0,0,1,0,0,0,31.2,64,0,0,1,0,21,0,179,1,3.3333,2,1,train
3418,2024-06-28,Mushroom Chickpea Couscous Salad,Salad Bowls,Budget,B,Promotional Item,1,4,0,724,1,0,1,0,0,1,0,0,0,31.2,64,0,0,1,0,18,0,189,1,46.6667,2,1,train
3419,2024-06-28,Pesto Cottage Cheese Meal,Blended Full Meals,Premium,A,Dynamic Pricing Target,1,4,0,724,1,0,1,0,0,1,0,0,0,31.2,64,0,0,1,0,1,2,409,1,6.6667,0,1,train
3420,2024-06-29,Pepperoni Chicken Pizza,Pizza,Premium,A,Premium Lock,1,5,1,1304,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,16,2,559,0,1.6667,1,1,train
3421,2024-06-29,Tempura Vegetables,Share-A-Plate,Budget,C,Review Item,1,5,1,1304,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,20,0,155,1,0.0,3,1,train
3422,2024-06-29,Chai,Hot Beverages,Budget,B,Promotional Item,1,5,1,489,1,1,0,0,0,0,0,1,0,23.5,52,0,0,0,1,9,0,100,1,7.2222,2,1,train
3423,2024-06-29,Bournvita,Hot Beverages,Budget,C,Promotional Item,1,5,1,489,1,1,0,0,0,0,0,1,0,23.5,52,0,0,0,1,9,0,120,1,3.3333,2,1,train
3424,2024-06-29,Margherita Pizza,Pizza,Mid-range,A,Premium Lock,1,5,1,738,1,0,1,0,0,0,0,1,0,23.5,52,0,0,1,0,16,1,299,1,0.5556,1,2,train
3425,2024-06-29,Virgin Mojito,Mocktails,Budget,A,Dynamic Pricing Target,1,5,1,738,1,0,1,0,0,0,0,1,0,23.5,52,0,0,1,0,13,0,140,1,5.4167,0,2,train
3426,2024-06-29,Espresso,Hot Brews,Budget,A,Premium Lock,1,5,1,738,1,0,1,0,0,0,0,1,0,23.5,52,0,0,1,0,10,0,110,1,1.0256,1,1,train
3427,2024-06-29,Tonkatsu Ramen Bowl,Large Soup Bowls,Mid-range,A,Dynamic Pricing Target,1,5,1,1142,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,12,1,359,0,2.9167,0,1,train
3428,2024-06-29,The Dominator Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,1,5,1,1142,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,19,1,369,0,5.5556,0,1,train
3429,2024-06-29,Loaded Nachos,Share-A-Plate,Mid-range,A,Premium Lock,1,5,1,1142,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,20,1,210,1,1.1905,1,2,train
3430,2024-06-29,Espresso,Hot Brews,Budget,A,Premium Lock,1,5,1,1050,1,0,0,1,0,0,0,1,0,23.5,52,0,1,0,0,10,0,110,1,1.0256,1,2,train
3431,2024-06-29,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,1,5,1,1050,1,0,0,1,0,0,0,1,0,23.5,52,0,1,0,0,6,1,300,1,2.2222,0,2,train
3432,2024-06-29,Watermelon Mojito,Mocktails,Budget,B,Promotional Item,1,5,1,1115,1,0,0,1,0,0,0,1,0,23.5,52,0,0,1,0,13,0,160,1,4.4444,2,1,train
3433,2024-06-29,Romantic Sunset Mocktail,Mocktails,Budget,C,Promotional Item,1,5,1,1115,1,0,0,1,0,0,0,1,0,23.5,52,0,0,1,0,13,0,180,1,5.0,2,1,train
3434,2024-06-29,Cheese Chili Garlic Bread,Share-A-Plate,Budget,A,Premium Lock,1,5,1,1115,1,0,0,1,0,0,0,1,0,23.5,52,0,0,1,0,20,0,185,1,1.1111,1,1,train
3435,2024-06-29,Cheese Chili Garlic Bread,Share-A-Plate,Budget,A,Premium Lock,1,5,1,1227,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,20,0,185,1,1.1111,1,1,train
3436,2024-06-29,Volcanic Potatoes,Share-A-Plate,Budget,A,Premium Lock,1,5,1,1227,1,0,0,0,1,0,0,1,0,23.5,52,1,0,0,0,20,0,199,1,1.3333,1,1,train
3437,2024-06-29,Mushroom Parma Bruschetta,Share-A-Plate,Mid-range,A,Premium Lock,1,5,1,1193,1,0,0,0,1,0,0,1,0,23.5,52,0,1,0,0,20,1,285,1,0.0,1,2,train
3438,2024-06-29,Hazelnut Hot Chocolate,Hot Chocolate,Budget,A,Premium Lock,1,5,1,627,1,1,0,0,0,0,0,1,0,23.5,52,0,0,1,0,11,0,160,1,1.7949,1,1,train
